X,Y,OBJECTID,AGENCY,PROJECT_TITLE,ADDRESS,MAR_MATCHADDRESS,LABEL,YEAR,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9966518470031,38.8606167340116,709,EB0 - DMPED,"Barry Farm, Park Chester, Wade Road",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,1,2013,400290.79,132532.6,285960,CapitalProjectsPt_334,{AE73D1FE-DF09-4008-AB9E-9DC1C317878E},,,,
-76.9966518470031,38.8606167340116,710,DMPED,"Barry Farm, Park Chester, Wade Road",1230 Sumner Road SE,1230 SUMNER ROAD SE,1,2015,400290.79,132532.6,285960,CapitalProjectsPt_166,{25696DFD-06F6-44BD-8351-FC8A0AC878F3},,,,
-76.9966518470031,38.8606167340116,711,EB0,"BARRY FARM, PARK CHESTER, WADE ROAD",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,,2011,400290.79,132532.6,285960,CapitalProjectsPt_236,{B291B3C1-036C-4896-BCBE-DD788654CC2E},,,,
-76.9966518470031,38.8606167340116,712,DMPED,"Barry Farm, Park Chester, Wade Road",1230 Sumner Road SE,1230 SUMNER ROAD SE,1,2014,400290.79,132532.6,285960,CapitalProjectsPt_393,{B979F92E-7387-4EFC-B8B4-58EE7321B6D8},,,,
-76.9966518470031,38.8606167340116,713,DMPED,"Barry Farm, Park Chester, Wade Road",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,1,2017,400320.84,132501.09,285960,CapitalProjectsPt_492,{BBA05361-B3D9-4941-BB82-842F8642B07C},,,,
-76.9966518470031,38.8606167340116,714,HA0,BARRY FARMS RECREATION CENTER,1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,,2010,400290.79,132532.6,285960,CapitalProjectsPt_55,{BD8FAE30-1C72-48C7-87AA-58514B0E6013},,,,
-76.9963056305733,38.8603328682015,715,DMPED,"Barry Farm, Park Chester, Wade Road",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,1,2019,400320.84,132501.09,285960,CapitalProjectsPt_618,{82CE575E-3D71-4EE3-A107-B5E79002C96F},,,,
-76.9963056305733,38.8603328682015,716,DMPED,"Barry Farm, Park Chester, Wade Road",1230 SUMNER ROAD SE,1230 SUMNER ROAD SE,1,2018,400320.84,132501.09,285960,CapitalProjectsPt_557,{150BC356-6FDA-4EE8-991F-EE8F6A7226EB},,,,
-76.9669119398755,38.8599245533079,717,EB0,SKYLAND,GOOD HOPE ROAD SE AND ALABAMA AVENUE SE,GOOD HOPE ROAD SE AND ALABAMA AVENUE SE,,2011,402871.99612862,132456.27832835,908226,CapitalProjectsPt_237,{46B3D742-DD96-469D-A64A-C024157091CA},,,,
-76.9669119398755,38.8599245533079,718,EB0 - DMPED,Skyland Shoping Center,ALABAMA AVENUE SE AND GOOD HOPE ROAD SE,ALABAMA AVENUE SE AND GOOD HOPE ROAD SE,6,2013,402871.99612862,132456.27832835,12139,CapitalProjectsPt_339,{52511529-66BA-4CC6-8897-B1617DAC8109},,,,
-76.9953568479393,38.8597695376795,719,DCPS,Excel Academy,2501 MARTIN LUTHER KING JR AVENUE SE,2501 MARTIN LUTHER KING JR AVENUE SE,17,2021,400403.19,132438.56,278172,CapitalProjectsPt_789,{2F8B9BD1-B463-4288-A1E3-144407EE8FB2},,,,
-76.9686454784479,38.8592878388402,720,,PHASE 1,2701 NAYLOR ROAD SE,2701 NAYLOR ROAD SE,,2010,402721.5615,132385.545,294547,CapitalProjectsPt_64,{1927F982-61E4-4500-89AD-E94BA0508DBD},,,,
-76.9684924980307,38.8592795549521,721,GA0 - DCPS,Stanton ES Modernization/Renovation,2701 NAYLOR ROAD SE,2701 NAYLOR ROAD SE,21,2013,402734.84,132384.63,294547,CapitalProjectsPt_325,{1AE1F638-1FA2-4442-BD49-009B9F039BCB},,,,
-76.9684924980307,38.8592795549521,722,DCPS,Stanton ES,2701 Naylor Road SE,2701 NAYLOR ROAD SE,21,2014,402734.84,132384.63,294547,CapitalProjectsPt_388,{743757FD-4FF9-45F7-BD16-1AAA235369CA},,,,
-76.9626338727429,38.8586139512006,723,DPR,Hillcrest Recreation Center,3100 Denver Street SE,3100 Denver Street SE,7,2014,403243.37,132310.93,296174,CapitalProjectsPt_368,{5B0E7E61-5EE9-443C-91A7-4946B3CBB0ED},,,,
-76.9789124362538,38.8576629976067,724,HA0,FORT STANTON RECREATION CENTER,1812 ERIE STREET SE,1812 ERIE STREET SE,,2010,401830.5,132204.92,296165,CapitalProjectsPt_45,{85B2C5E3-6237-4998-8B07-02CCC45D47BF},,,,
-76.962811661585,38.8574632265403,725,,PHASE 1,3100 ERIE STREET SE,3100 ERIE STREET SE,,2010,403227.9805,132183.19,294554,CapitalProjectsPt_68,{058DFFF2-5562-481E-B7CB-4C1C2BB2BD9A},,,,
-76.9855526927904,38.8568522136085,726,,PHASE 1,2330 POMEROY ROAD SE,2330 POMEROY ROAD SE,,2010,401254.17088015,132114.80493707,294524,CapitalProjectsPt_223,{95DDC5B6-7A11-4816-9C96-9BFB8439F914},,,,
-76.9829459566782,38.8566634507243,727,DCPS,Moten Elementary School - ECE,1565 MORRIS ROAD SE,1565 MORRIS ROAD SE,27,2021,401480.43,132093.89,294524,CapitalProjectsPt_805,{A2754F95-319D-48BC-8FAB-A468511EDA8B},,,,
-76.9880520417115,38.856626789936,728,HA0,DOUGLAS RECREATION CENTER,,,,2010,401037.24,132089.75,,CapitalProjectsPt_46,{7632B9A9-FD4B-4476-8E8E-46F69C5B83E6},,,,
-76.9695236740331,38.8533635431378,729,KT0,UPGRADE TO DPW FUELING SITES,2455 ALABAMA AVENUE SE,2455 ALABAMA AVENUE SE,,2011,402645.56,131727.88,278162,CapitalProjectsPt_136,{11623D1A-DDAF-4578-9A4F-F6348195597D},,,,
-76.9777638225393,38.8526440079121,730,DPR,Douglass Community Center,1898 STANTON TERRACE SE,1898 STANTON TERRACE SE,6,2016,401930.33,131647.8,286513,CapitalProjectsPt_472,{115FCA32-6557-402A-996E-2BD937E17112},,,,
-76.9772964449261,38.8526094156628,731,DPR,Douglas Community Center,"1921 Frederick Douglass Court, SE ",1921 FREDERICK DOUGLASS COURT SE,3,2014,401970.9,131643.97,310261,CapitalProjectsPt_358,{20BF93E4-EA81-4573-8735-5B0206F9DA1E},,,,
-76.9777065866044,38.8525761634899,732,DPR,Douglass Recreation Center,1922 FREDERICK DOUGLASS COURT SE,1922 FREDERICK DOUGLASS COURT SE,7,2021,401935.3,131640.27,314542,CapitalProjectsPt_764,{686AD9B3-EA65-4D66-B8E9-007704E7DF9E},,,,
-76.9777065866044,38.8525761634899,733,DPR,Douglass Recreation Center,1922 FREDERICK DOUGLASS COURT SE,1922 FREDERICK DOUGLASS COURT SE,7,2020,401935.3,131640.27,314542,CapitalProjectsPt_697,{29091F6E-418D-47D9-917A-5746F8811C60},,,,
-76.970807048353,38.851740821489,734,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,11,2016,402534.22,131547.71,278160,CapitalProjectsPt_421,{9870D42C-40EB-48B7-9550-21FE083BA83D},,,,
-76.970807048353,38.851740821489,735,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,11,2015,402534.22,131547.71,278160,CapitalProjectsPt_157,{0DFC616B-F065-4EDA-822F-67B50A418AB4},,,,
-76.970807048353,38.851740821489,736,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,13,2020,402534.22,131547.71,278160,CapitalProjectsPt_679,{32B0B0D0-F0BE-4258-952C-48C269B7878E},,,,
-76.970807048353,38.851740821489,737,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,12,2019,402534.22,131547.71,278160,CapitalProjectsPt_600,{CEFB1FBA-C69A-4588-91EF-88D368055041},,,,
-76.970807048353,38.851740821489,738,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,11,2017,402534.22,131547.71,278160,CapitalProjectsPt_485,{6E0115A3-0EA2-4B86-B1DF-9B97D0B64610},,,,
-76.970807048353,38.851740821489,739,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,19,2021,402534.22,131547.71,278160,CapitalProjectsPt_740,{36C39BB1-C5E9-4DCD-B5CF-85FAD5203825},,,,
-76.970807048353,38.851740821489,740,DCPS,Garfield Elementary School,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,11,2018,402534.22,131547.71,278160,CapitalProjectsPt_537,{DBB2E718-8916-451F-8457-296DE783864E},,,,
-76.9708070368325,38.8517408214861,741,,PHASE 1,2435 ALABAMA AVENUE SE,2435 ALABAMA AVENUE SE,,2010,402534.2205,131547.71,278160,CapitalProjectsPt_108,{E5618A94-2978-4920-99C5-C1FF1EAA6C09},,,,
-76.9837059567276,38.8513443505609,742,District of Columbia Public Schools,Johnson Middle School,1400 Bruce Pl. SE,1400 Bruce Pl. SE,11,2012,401414.57,131503.42,294520,CapitalProjectsPt_262,{BE8774F1-8DCF-455C-965E-217155969796},,,,
-76.9837059567276,38.8513443505609,743,GA0 - DCPS,Johnson MS Renovation/Modernization,1400 BRUCE PLACE SE,1400 BRUCE PLACE SE,9,2013,401414.57,131503.42,294520,CapitalProjectsPt_313,{71DEA3C4-7351-4E3F-ADAF-9C32C057B488},,,,
-76.9837059452072,38.8513443505593,744,,PHASE 1,1400 BRUCE PLACE SE,1400 BRUCE PLACE SE,,2010,401414.5705,131503.42,294520,CapitalProjectsPt_123,{122FFC77-0562-458D-84ED-D810DE739B60},,,,
-76.9947308526837,38.8506920767665,745,DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,5,2018,400457.58,131430.9,301562,CapitalProjectsPt_555,{F3D7DAE2-EDBE-487B-9478-4B2A4C715F75},,,,
-76.9947308526837,38.8506920767665,746,DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,2,2016,400457.58,131430.9,301562,CapitalProjectsPt_458,{0A073EEA-757C-4295-BDE6-14F2BDE90311},,,,
-76.9947308526837,38.8506920767665,747,EB0 - DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,5,2013,400457.58,131430.9,301562,CapitalProjectsPt_338,{4E56223D-BD9C-4D42-9558-77261D5321A8},,,,
-76.9947308526837,38.8506920767665,748,DMPED,Saint Elizabeths East Campus Infrastructure,2700 Martin Luther King Jr. Avenue SE,2700 MARTIN LUTHER KING JR AVENUE SE,7,2021,400457.58,131430.9,301562,CapitalProjectsPt_745,{D6921DA6-853C-43CD-8547-3E4CFA54FDF3},,,,
-76.9947308526837,38.8506920767665,749,DMPED,Saint Elizabeths East Campus Infrastructure,2700 Martin Luther King Jr. Avenue SE,2700 MARTIN LUTHER KING JR AVENUE SE,5,2015,400457.58,131430.9,301562,CapitalProjectsPt_164,{D67606E5-F217-45EF-940E-4B07F7EAC3E1},,,,
-76.9947308526837,38.8506920767665,750,DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,4,2020,400457.58,131430.9,301562,CapitalProjectsPt_691,{E783722B-E882-47B2-B9C7-DFE8FD0AC196},,,,
-76.9947308526837,38.8506920767665,751,DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,6,2019,400457.58,131430.9,301562,CapitalProjectsPt_617,{A28B98DD-47DF-49D5-B26E-A2A4DCC67D1E},,,,
-76.9947308526837,38.8506920767665,752,Deputy Mayor for Planning and Economic Development,Saint Elizabeths Campus Infrastructure,"2700 Martin Luther King Jr. Avenue, SE ","2700 Martin Luther King Jr. Avenue, SE ",3,2012,400457.58,131430.9,301562,CapitalProjectsPt_284,{048AA835-F30D-49B1-8424-877E7BD5A72D},,,,
-76.9947308526837,38.8506920767665,753,DMPED,Saint Elizabeths East Campus Infrastructure,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,5,2017,400457.58,131430.9,301562,CapitalProjectsPt_490,{1F12A38C-00C5-4D1C-8C21-4FE259140332},,,,
-76.9947308526837,38.8506920767665,754,DMPED,Saint Elizabeths East Campus Infrastructure,2700 Martin Luther King Jr. Avenue SE,2700 MARTIN LUTHER KING JR AVENUE SE,5,2014,400457.58,131430.9,301562,CapitalProjectsPt_391,{243911CC-B20C-451B-BEBA-88AAE4FCAD73},,,,
-76.988407444327,38.8482733049364,755,DOES,Saint Elizabeths Infrastructure Academy,1100 ALABAMA AVENUE SE,1100 ALABAMA AVENUE SE,1,2018,401006.51,131162.45,307946,CapitalProjectsPt_578,{3BA1E691-BDFB-41C6-8B53-C4901B9AE4E7},,,,
-76.9873189432002,38.8482240957894,756,RM0,NEW MENTAL HEALTH HOSPITAL,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,,2010,400457.58,131430.9,301562,CapitalProjectsPt_58,{F1564E4D-AE2D-4BFE-A217-B6BB43FEE6A7},,,,
-76.9882049499297,38.8481254561512,757,EB0,ST. ELIZABETHS DEVELOPMENT,1100 ALABAMA AVENUE SE,1100 ALABAMA AVENUE SE,,2011,401024.09,131146.04,307946,CapitalProjectsPt_238,{60FAAB46-45F5-43A4-B3FD-986E7D0E531F},,,,
-76.9803155048338,38.8476438823218,758,HA0,PARKLAND TURNER RECREATION CENTER,3264 STANTON ROAD SE,3264 STANTON ROAD SE,,2010,401708.96,131092.7,294561,CapitalProjectsPt_43,{36D6C1A6-C094-4AD3-8817-B7A608639BF7},,,,
-76.9897153060971,38.8465757866842,759,RM0,RENOVATION SEH BUILDINGS,2700 MARTIN LUTHER KING JR AVENUE SE,2700 MARTIN LUTHER KING JR AVENUE SE,,2010,400457.58,131430.9,301562,CapitalProjectsPt_59,{8E9F55DE-EA5A-4D99-8C4D-50C442359785},,,,
